Metro,State,Date,Rent,YearMonth
"Lewiston, ID",ID,2016-09-30,,2016-09
"Laconia, NH",NH,2016-09-30,,2016-09
"Georgetown, SC",SC,2016-09-30,,2016-09
"Athens, OH",OH,2016-09-30,,2016-09
"Sanford, NC",NC,2016-09-30,,2016-09
"Enid, OK",OK,2016-09-30,,2016-09
"Walla Walla, WA",WA,2016-09-30,,2016-09
"Albemarle, NC",NC,2016-09-30,,2016-09
"Hutchinson, KS",KS,2016-09-30,,2016-09
"Hudson, NY",NY,2016-09-30,,2016-09
"Starkville, MS",MS,2016-09-30,,2016-09
"Carlsbad, NM",NM,2016-09-30,,2016-09
"Gillette, WY",WY,2016-09-30,,2016-09
"Rutland, VT",VT,2016-09-30,,2016-09
"Crossville, TN",TN,2016-09-30,,2016-09
"Granbury, TX",TX,2016-09-30,1042.5756092895012,2016-09
"Sayre, PA",PA,2016-09-30,,2016-09
"Salina, KS",KS,2016-09-30,,2016-09
"Marietta, OH",OH,2016-09-30,,2016-09
"Fergus Falls, MN",MN,2016-09-30,,2016-09
"Oneonta, NY",NY,2016-09-30,,2016-09
"Columbus, MS",MS,2016-09-30,,2016-09
"Ardmore, OK",OK,2016-09-30,,2016-09
"Fernley, NV",NV,2016-09-30,,2016-09
"Carson City, NV",NV,2016-09-30,,2016-09
"Eagle Pass, TX",TX,2016-09-30,,2016-09
"Calhoun, GA",GA,2016-09-30,,2016-09
"Cullowhee, NC",NC,2016-09-30,,2016-09
"Kearney, NE",NE,2016-09-30,,2016-09
"Fairmont, WV",WV,2016-09-30,,2016-09
"Gaffney, SC",SC,2016-09-30,,2016-09
"Picayune, MS",MS,2016-09-30,,2016-09
"Branson, MO",MO,2016-09-30,,2016-09
"Cedar City, UT",UT,2016-09-30,,2016-09
"Waycross, GA",GA,2016-09-30,,2016-09
"Oxford, MS",MS,2016-09-30,,2016-09
"Jasper, IN",IN,2016-09-30,,2016-09
"Edwards, CO",CO,2016-09-30,,2016-09
"Durango, CO",CO,2016-09-30,,2016-09
"Kinston, NC",NC,2016-09-30,,2016-09
"Batesville, AR",AR,2016-09-30,,2016-09
"Elko, NV",NV,2016-09-30,,2016-09
"Danville, KY",KY,2016-09-30,,2016-09
"St. Marys, GA",GA,2016-09-30,,2016-09
"Boone, NC",NC,2016-09-30,,2016-09
"Warrensburg, MO",MO,2016-09-30,,2016-09
"Gloversville, NY",NY,2016-09-30,,2016-09
"Fort Leonard Wood, MO",MO,2016-09-30,,2016-09
"Elizabeth City, NC",NC,2016-09-30,,2016-09
"Athens, TN",TN,2016-09-30,,2016-09
"Enterprise, AL",AL,2016-09-30,833.8053237481158,2016-09
"Ashland, OH",OH,2016-09-30,,2016-09
"Milledgeville, GA",GA,2016-09-30,,2016-09
"Kerrville, TX",TX,2016-09-30,,2016-09
"Bartlesville, OK",OK,2016-09-30,,2016-09
"Corsicana, TX",TX,2016-09-30,,2016-09
"Rochelle, IL",IL,2016-09-30,,2016-09
"Pahrump, NV",NV,2016-09-30,,2016-09
"Winona, MN",MN,2016-09-30,,2016-09
"Newport, OR",OR,2016-09-30,,2016-09
"Amsterdam, NY",NY,2016-09-30,,2016-09
"Gardnerville Ranchos, NV",NV,2016-09-30,,2016-09
"Fort Polk South, LA",LA,2016-09-30,,2016-09
"Ca-¦on City, CO",CO,2016-09-30,,2016-09
"New Castle, IN",IN,2016-09-30,,2016-09
"Clovis, NM",NM,2016-09-30,,2016-09
"Norfolk, NE",NE,2016-09-30,,2016-09
"Ruston, LA",LA,2016-09-30,,2016-09
"Pullman, WA",WA,2016-09-30,,2016-09
"Del Rio, TX",TX,2016-09-30,,2016-09
"Blackfoot, ID",ID,2016-09-30,,2016-09
"Red Wing, MN",MN,2016-09-30,,2016-09
"Nogales, AZ",AZ,2016-09-30,,2016-09
"Tahlequah, OK",OK,2016-09-30,,2016-09
"Montrose, CO",CO,2016-09-30,,2016-09
"Cortland, NY",NY,2016-09-30,,2016-09
"Sandpoint, ID",ID,2016-09-30,,2016-09
"Bardstown, KY",KY,2016-09-30,,2016-09
"Wapakoneta, OH",OH,2016-09-30,,2016-09
"Bemidji, MN",MN,2016-09-30,,2016-09
"Durant, OK",OK,2016-09-30,,2016-09
"Cornelia, GA",GA,2016-09-30,,2016-09
"Burlington, IA",IA,2016-09-30,,2016-09
"Menomonie, WI",WI,2016-09-30,,2016-09
"Shawano, WI",WI,2016-09-30,,2016-09
"Washington, NC",NC,2016-09-30,,2016-09
"Freeport, IL",IL,2016-09-30,,2016-09
"Rolla, MO",MO,2016-09-30,,2016-09
"Ellensburg, WA",WA,2016-09-30,,2016-09
"Ponca City, OK",OK,2016-09-30,,2016-09
"Muscatine, IA",IA,2016-09-30,,2016-09
"Lewisburg, PA",PA,2016-09-30,,2016-09
"Auburn, IN",IN,2016-09-30,,2016-09
"Duncan, OK",OK,2016-09-30,,2016-09
"Sedalia, MO",MO,2016-09-30,,2016-09
"Rock Springs, WY",WY,2016-09-30,,2016-09
"Stephenville, TX",TX,2016-09-30,,2016-09
"Bucyrus, OH",OH,2016-09-30,,2016-09
"El Campo, TX",TX,2016-09-30,,2016-09
"Gainesville, TX",TX,2016-09-30,,2016-09
"Astoria, OR",OR,2016-09-30,,2016-09
"Marshalltown, IA",IA,2016-09-30,,2016-09
"Big Rapids, MI",MI,2016-09-30,,2016-09
"Austin, MN",MN,2016-09-30,,2016-09
"Moscow, ID",ID,2016-09-30,,2016-09
"Clewiston, FL",FL,2016-09-30,,2016-09
"Riverton, WY",WY,2016-09-30,,2016-09
"Pittsburg, KS",KS,2016-09-30,,2016-09
"Williston, ND",ND,2016-09-30,,2016-09
"Safford, AZ",AZ,2016-09-30,,2016-09
"Brownwood, TX",TX,2016-09-30,,2016-09
"Crawfordsville, IN",IN,2016-09-30,,2016-09
"Lock Haven, PA",PA,2016-09-30,,2016-09
"Easton, MD",MD,2016-09-30,,2016-09
"Laramie, WY",WY,2016-09-30,,2016-09
"Murray, KY",KY,2016-09-30,,2016-09
"Fort Dodge, IA",IA,2016-09-30,,2016-09
"Dyersburg, TN",TN,2016-09-30,,2016-09
"Kill Devil Hills, NC",NC,2016-09-30,,2016-09
"DeRidder, LA",LA,2016-09-30,,2016-09
"Bay City, TX",TX,2016-09-30,,2016-09
"North Platte, NE",NE,2016-09-30,,2016-09
"Lebanon, MO",MO,2016-09-30,,2016-09
"Brenham, TX",TX,2016-09-30,,2016-09
"Vernal, UT",UT,2016-09-30,,2016-09
"Bonham, TX",TX,2016-09-30,,2016-09
"Butte, MT",MT,2016-09-30,,2016-09
"Emporia, KS",KS,2016-09-30,,2016-09
"Jackson, WY",WY,2016-09-30,,2016-09
"Big Spring, TX",TX,2016-09-30,,2016-09
"Watertown, SD",SD,2016-09-30,,2016-09
"Angola, IN",IN,2016-09-30,,2016-09
"Dixon, IL",IL,2016-09-30,,2016-09
"Taos, NM",NM,2016-09-30,,2016-09
"Brookings, SD",SD,2016-09-30,,2016-09
"Dickinson, ND",ND,2016-09-30,,2016-09
"Pella, IA",IA,2016-09-30,,2016-09
"Troy, AL",AL,2016-09-30,,2016-09
"Susanville, CA",CA,2016-09-30,,2016-09
"Martin, TN",TN,2016-09-30,,2016-09
"Cambridge, MD",MD,2016-09-30,,2016-09
"Coffeyville, KS",KS,2016-09-30,,2016-09
"Kingsville, TX",TX,2016-09-30,,2016-09
"Breckenridge, CO",CO,2016-09-30,,2016-09
"Kirksville, MO",MO,2016-09-30,,2016-09
"Hays, KS",KS,2016-09-30,,2016-09
"Mountain Home, ID",ID,2016-09-30,,2016-09
"Macomb, IL",IL,2016-09-30,,2016-09
"Fredericksburg, TX",TX,2016-09-30,,2016-09
"The Dalles, OR",OR,2016-09-30,,2016-09
"La Grande, OR",OR,2016-09-30,,2016-09
"Great Bend, KS",KS,2016-09-30,,2016-09
"Spearfish, SD",SD,2016-09-30,,2016-09
"Fallon, NV",NV,2016-09-30,,2016-09
"Hailey, ID",ID,2016-09-30,,2016-09
"Steamboat Springs, CO",CO,2016-09-30,,2016-09
"Prineville, OR",OR,2016-09-30,,2016-09
"Rockport, TX",TX,2016-09-30,,2016-09
"Hood River, OR",OR,2016-09-30,,2016-09
"Sterling, CO",CO,2016-09-30,,2016-09
"Jamestown, ND",ND,2016-09-30,,2016-09
"Portales, NM",NM,2016-09-30,,2016-09
"Brownsville, TN",TN,2016-09-30,,2016-09
"Snyder, TX",TX,2016-09-30,,2016-09
"Vermillion, SD",SD,2016-09-30,,2016-09
United States,,2016-10-31,1304.6217086045979,2016-10
"New York, NY",NY,2016-10-31,2424.8121214622715,2016-10
"Los Angeles, CA",CA,2016-10-31,2021.849265301609,2016-10
"Chicago, IL",IL,2016-10-31,1510.405724541998,2016-10
"Dallas, TX",TX,2016-10-31,1219.6850097714653,2016-10
"Houston, TX",TX,2016-10-31,1248.9971102917707,2016-10
"Washington, DC",VA,2016-10-31,1767.2182948203745,2016-10
"Philadelphia, PA",PA,2016-10-31,1305.7178795174,2016-10
"Miami, FL",FL,2016-10-31,1587.7543691521812,2016-10
"Atlanta, GA",GA,2016-10-31,1143.1521976319932,2016-10
"Boston, MA",MA,2016-10-31,2207.3016625712,2016-10
"Phoenix, AZ",AZ,2016-10-31,1051.0941550759892,2016-10
"San Francisco, CA",CA,2016-10-31,2539.937518791546,2016-10
"Riverside, CA",CA,2016-10-31,1459.7097850767932,2016-10
"Detroit, MI",MI,2016-10-31,926.230519241098,2016-10
"Seattle, WA",WA,2016-10-31,1568.6989223004095,2016-10
"Minneapolis, MN",MN,2016-10-31,1224.9849120605925,2016-10
"San Diego, CA",CA,2016-10-31,1871.077273708776,2016-10
"Tampa, FL",FL,2016-10-31,1179.3512241864034,2016-10
"Denver, CO",CO,2016-10-31,1395.5386072854155,2016-10
"Baltimore, MD",MD,2016-10-31,1340.304865071281,2016-10
"St. Louis, MO",MO,2016-10-31,918.1154489580977,2016-10
"Orlando, FL",FL,2016-10-31,1247.5393996559171,2016-10
"Charlotte, NC",NC,2016-10-31,1126.1554351287828,2016-10
"San Antonio, TX",TX,2016-10-31,1098.5621247618885,2016-10
"Portland, OR",OR,2016-10-31,1319.269816506378,2016-10
"Sacramento, CA",CA,2016-10-31,1444.4219640418946,2016-10
"Pittsburgh, PA",PA,2016-10-31,1005.1064624228213,2016-10
"Cincinnati, OH",OH,2016-10-31,945.0234080234593,2016-10
"Austin, TX",TX,2016-10-31,1274.0362179576812,2016-10
"Las Vegas, NV",NV,2016-10-31,1073.3034336475225,2016-10
"Kansas City, MO",MO,2016-10-31,965.4478641155806,2016-10
"Columbus, OH",OH,2016-10-31,946.3628105832314,2016-10
"Indianapolis, IN",IN,2016-10-31,967.9047603831623,2016-10
"Cleveland, OH",OH,2016-10-31,891.7828378718158,2016-10
"San Jose, CA",CA,2016-10-31,2693.845845635737,2016-10
"Nashville, TN",TN,2016-10-31,1278.869623493094,2016-10
"Virginia Beach, VA",VA,2016-10-31,1116.4884391021735,2016-10
"Providence, RI",RI,2016-10-31,1184.8593635840782,2016-10
"Jacksonville, FL",FL,2016-10-31,1081.5122007437042,2016-10
"Milwaukee, WI",WI,2016-10-31,1000.724897156052,2016-10
"Oklahoma City, OK",OK,2016-10-31,949.2733517265158,2016-10
"Raleigh, NC",NC,2016-10-31,1170.7635306260088,2016-10
"Memphis, TN",TN,2016-10-31,911.7823624223793,2016-10
"Richmond, VA",VA,2016-10-31,1040.08383314966,2016-10
"Louisville, KY",KY,2016-10-31,908.0516558011057,2016-10
"New Orleans, LA",LA,2016-10-31,1176.6173138037864,2016-10
"Salt Lake City, UT",UT,2016-10-31,1079.898456131318,2016-10
"Hartford, CT",CT,2016-10-31,1173.705924595132,2016-10
"Buffalo, NY",NY,2016-10-31,847.180904059052,2016-10
"Birmingham, AL",AL,2016-10-31,946.1905447940101,2016-10
"Rochester, NY",NY,2016-10-31,965.7255247105327,2016-10
"Grand Rapids, MI",MI,2016-10-31,991.3555035109227,2016-10
"Tucson, AZ",AZ,2016-10-31,906.356826223508,2016-10
"Urban Honolulu, HI",HI,2016-10-31,2091.662146611368,2016-10
"Tulsa, OK",OK,2016-10-31,910.8614478204958,2016-10
"Fresno, CA",CA,2016-10-31,1100.7621483973362,2016-10
"Worcester, MA",MA,2016-10-31,1184.3935769642312,2016-10
"Omaha, NE",NE,2016-10-31,905.1460320171698,2016-10
"Bridgeport, CT",CT,2016-10-31,1783.5798330563384,2016-10
"Greenville, SC",SC,2016-10-31,971.0044381278084,2016-10
"Albuquerque, NM",NM,2016-10-31,970.9324477164764,2016-10
"Bakersfield, CA",CA,2016-10-31,1039.6958108560013,2016-10
"Albany, NY",NY,2016-10-31,1102.3223184265623,2016-10
"Knoxville, TN",TN,2016-10-31,950.7209156896116,2016-10
"Baton Rouge, LA",LA,2016-10-31,1113.8321931888254,2016-10
"McAllen, TX",TX,2016-10-31,882.2581863656926,2016-10
"New Haven, CT",CT,2016-10-31,1216.0119715758624,2016-10
"El Paso, TX",TX,2016-10-31,993.0996702253881,2016-10
"Allentown, PA",PA,2016-10-31,1107.2719814959057,2016-10
"Oxnard, CA",CA,2016-10-31,1962.642435933528,2016-10
"Columbia, SC",SC,2016-10-31,929.1839092176937,2016-10
"North Port, FL",FL,2016-10-31,1351.5453905745371,2016-10
"Dayton, OH",OH,2016-10-31,771.0808084169684,2016-10
"Charleston, SC",SC,2016-10-31,1229.646527359478,2016-10
"Greensboro, NC",NC,2016-10-31,903.5422870718304,2016-10
"Stockton, CA",CA,2016-10-31,1490.31759331185,2016-10
"Cape Coral, FL",FL,2016-10-31,1180.1945276526144,2016-10
"Boise City, ID",ID,2016-10-31,997.3732646435692,2016-10
"Colorado Springs, CO",CO,2016-10-31,1164.7392309087193,2016-10
"Little Rock, AR",AR,2016-10-31,845.990950171312,2016-10
"Lakeland, FL",FL,2016-10-31,1104.3211188865027,2016-10
"Akron, OH",OH,2016-10-31,765.649849320072,2016-10
"Des Moines, IA",IA,2016-10-31,992.8252067822863,2016-10
"Springfield, MA",MA,2016-10-31,1187.046503034491,2016-10
"Poughkeepsie, NY",NY,2016-10-31,1227.1039780393633,2016-10
"Ogden, UT",UT,2016-10-31,968.0702890532197,2016-10
"Madison, WI",WI,2016-10-31,1072.4393388921198,2016-10
"Winston, NC",NC,2016-10-31,944.5137563282474,2016-10
"Deltona, FL",FL,2016-10-31,1095.6444523468685,2016-10
"Syracuse, NY",NY,2016-10-31,1011.0484291240828,2016-10
"Provo, UT",UT,2016-10-31,1149.6221856464501,2016-10
"Toledo, OH",OH,2016-10-31,787.5996495556592,2016-10
"Wichita, KS",KS,2016-10-31,738.7977916999974,2016-10
"Durham, NC",NC,2016-10-31,1124.1679261164068,2016-10
"Augusta, GA",GA,2016-10-31,846.8679984894243,2016-10
"Palm Bay, FL",FL,2016-10-31,1126.5761342731098,2016-10
"Jackson, MS",MS,2016-10-31,988.8320244496381,2016-10
"Harrisburg, PA",PA,2016-10-31,906.1662631119626,2016-10
"Spokane, WA",WA,2016-10-31,850.6155112537715,2016-10
"Scranton, PA",PA,2016-10-31,796.3771097281286,2016-10
"Chattanooga, TN",TN,2016-10-31,891.127720614924,2016-10
"Modesto, CA",CA,2016-10-31,1148.8159405681556,2016-10
"Lancaster, PA",PA,2016-10-31,811.1075839083553,2016-10
"Portland, ME",ME,2016-10-31,1346.0523922055556,2016-10
"Youngstown, OH",OH,2016-10-31,592.0279912137836,2016-10
"Lansing, MI",MI,2016-10-31,758.4356906549319,2016-10
"Fayetteville, AR",AR,2016-10-31,953.156979720923,2016-10
"Fayetteville, NC",NC,2016-10-31,835.0787488099055,2016-10
"Lexington, KY",KY,2016-10-31,900.7688914927677,2016-10
"Pensacola, FL",FL,2016-10-31,1014.2123203561076,2016-10
"Santa Rosa, CA",CA,2016-10-31,1931.0616596840437,2016-10
"Reno, NV",NV,2016-10-31,1163.139277092821,2016-10
"Huntsville, AL",AL,2016-10-31,812.9909654920211,2016-10
"Port St. Lucie, FL",FL,2016-10-31,1264.8828845959627,2016-10
"Lafayette, LA",LA,2016-10-31,991.9095087182892,2016-10
"Myrtle Beach, SC",SC,2016-10-31,1105.191622105745,2016-10
"Springfield, MO",MO,2016-10-31,775.9231010196726,2016-10
"Visalia, CA",CA,2016-10-31,1064.6506635001724,2016-10
"Killeen, TX",TX,2016-10-31,855.785281658678,2016-10
"Asheville, NC",NC,2016-10-31,1099.324725395954,2016-10
"York, PA",PA,2016-10-31,808.3267096785017,2016-10
"Vallejo, CA",CA,2016-10-31,1611.2258606345106,2016-10
"Santa Maria, CA",CA,2016-10-31,2064.577493365452,2016-10
"Salinas, CA",CA,2016-10-31,1665.2144677847534,2016-10
"Salem, OR",OR,2016-10-31,1072.7993958746063,2016-10
"Mobile, AL",AL,2016-10-31,790.8527909762894,2016-10
"Reading, PA",PA,2016-10-31,821.4204092066121,2016-10
"Corpus Christi, TX",TX,2016-10-31,1042.2797232406774,2016-10
"Brownsville, TX",TX,2016-10-31,986.8138128300373,2016-10
"Manchester, NH",NH,2016-10-31,1217.646086396928,2016-10
"Fort Wayne, IN",IN,2016-10-31,709.996451098882,2016-10
"Gulfport, MS",MS,2016-10-31,905.9420340658631,2016-10
"Salisbury, MD",DE,2016-10-31,1187.7231479509685,2016-10
"Flint, MI",MI,2016-10-31,639.4728300932569,2016-10
"Peoria, IL",IL,2016-10-31,690.5435417965912,2016-10
"Canton, OH",OH,2016-10-31,662.3434199616553,2016-10
"Savannah, GA",GA,2016-10-31,1051.0822951442726,2016-10
"Anchorage, AK",AK,2016-10-31,1234.6998166802396,2016-10
"Beaumont, TX",TX,2016-10-31,855.4306986324829,2016-10
"Shreveport, LA",LA,2016-10-31,993.0375139612756,2016-10
"Trenton, NJ",NJ,2016-10-31,1615.4239218462217,2016-10
"Montgomery, AL",AL,2016-10-31,911.278482199467,2016-10
"Davenport, IA",IL,2016-10-31,736.6764914657559,2016-10
"Tallahassee, FL",FL,2016-10-31,915.4730600313252,2016-10
"Eugene, OR",OR,2016-10-31,1112.5253186408909,2016-10
"Naples, FL",FL,2016-10-31,1565.2228822669556,2016-10
"Ann Arbor, MI",MI,2016-10-31,1413.7275631269104,2016-10
"Ocala, FL",FL,2016-10-31,885.127222386603,2016-10
"Hickory, NC",NC,2016-10-31,,2016-10
"Huntington, WV",OH,2016-10-31,,2016-10
"Fort Collins, CO",CO,2016-10-31,1316.394079259167,2016-10
"Rockford, IL",IL,2016-10-31,742.1631939010043,2016-10
"Lincoln, NE",NE,2016-10-31,880.0522592612199,2016-10
"Gainesville, FL",FL,2016-10-31,976.7505894032784,2016-10
"Boulder, CO",CO,2016-10-31,1570.2396200934095,2016-10
"Green Bay, WI",WI,2016-10-31,,2016-10
"Columbus, GA",GA,2016-10-31,761.7502097932164,2016-10
"South Bend, IN",IN,2016-10-31,728.2173482703413,2016-10
"Spartanburg, SC",SC,2016-10-31,939.8672697574173,2016-10
"Greeley, CO",CO,2016-10-31,1364.7153405985532,2016-10
"Lubbock, TX",TX,2016-10-31,1043.2658102243572,2016-10
"Clarksville, TN",TN,2016-10-31,856.6367529875395,2016-10
"Roanoke, VA",VA,2016-10-31,870.9328523859887,2016-10
"Evansville, IN",IN,2016-10-31,635.8720573139567,2016-10
"Kingsport, TN",TN,2016-10-31,,2016-10
"Kennewick, WA",WA,2016-10-31,1062.2765474832136,2016-10
"Utica, NY",NY,2016-10-31,,2016-10
"Hagerstown, MD",MD,2016-10-31,949.6923599008318,2016-10
"Duluth, MN",MN,2016-10-31,1051.3836358841845,2016-10
"Olympia, WA",WA,2016-10-31,1209.8538955473468,2016-10
"Longview, TX",TX,2016-10-31,879.8214058553465,2016-10
"Wilmington, NC",NC,2016-10-31,963.7445895926072,2016-10
"San Luis Obispo, CA",CA,2016-10-31,2006.601326181828,2016-10
"Crestview, FL",FL,2016-10-31,1102.2392620759904,2016-10
"Merced, CA",CA,2016-10-31,1104.3019465547454,2016-10
"Waco, TX",TX,2016-10-31,1005.6365722789999,2016-10
"Cedar Rapids, IA",IA,2016-10-31,870.2675605730485,2016-10
"Atlantic City, NJ",NJ,2016-10-31,1148.3813180363975,2016-10
"Bremerton, WA",WA,2016-10-31,1180.4498606911839,2016-10
"Sioux Falls, SD",SD,2016-10-31,829.4887647891671,2016-10
"Santa Cruz, CA",CA,2016-10-31,2380.3344246549327,2016-10
"Erie, PA",PA,2016-10-31,,2016-10
"Norwich, CT",CT,2016-10-31,1005.9680180174164,2016-10
"Amarillo, TX",TX,2016-10-31,976.6767661100037,2016-10
"Laredo, TX",TX,2016-10-31,,2016-10
"Tuscaloosa, AL",AL,2016-10-31,934.8586778763928,2016-10
"College Station, TX",TX,2016-10-31,1126.2505560795132,2016-10
"Kalamazoo, MI",MI,2016-10-31,834.3957045024043,2016-10
"Lynchburg, VA",VA,2016-10-31,824.5340181520534,2016-10
"Charleston, WV",WV,2016-10-31,,2016-10
"Yakima, WA",WA,2016-10-31,,2016-10
"Fargo, ND",ND,2016-10-31,914.4233960329273,2016-10
"Binghamton, NY",NY,2016-10-31,,2016-10
"Fort Smith, AR",AR,2016-10-31,688.8661175825822,2016-10
"Appleton, WI",WI,2016-10-31,,2016-10
"Prescott Valley, AZ",AZ,2016-10-31,1116.8368607722723,2016-10
"Topeka, KS",KS,2016-10-31,767.8981142629108,2016-10
"Macon, GA",GA,2016-10-31,690.460185411297,2016-10
"Tyler, TX",TX,2016-10-31,1107.2200117465934,2016-10
"Barnstable Town, MA",MA,2016-10-31,,2016-10
"Daphne, AL",AL,2016-10-31,1088.2217136281931,2016-10
"Bellingham, WA",WA,2016-10-31,1192.4522134927968,2016-10
"Burlington, VT",VT,2016-10-31,1388.9303904381202,2016-10
"Rochester, MN",MN,2016-10-31,1149.8836202822815,2016-10
"Lafayette, IN",IN,2016-10-31,869.7582085368173,2016-10
"Champaign, IL",IL,2016-10-31,822.8422894210879,2016-10
"Medford, OR",OR,2016-10-31,1045.2591884612377,2016-10
"Lebanon, NH",NH,2016-10-31,1046.5041328388338,2016-10
"Charlottesville, VA",VA,2016-10-31,1257.995792264632,2016-10
"Lake Charles, LA",LA,2016-10-31,,2016-10
"Las Cruces, NM",NM,2016-10-31,834.3824664609477,2016-10
"Chico, CA",CA,2016-10-31,1131.7179168533999,2016-10
"Hilton Head Island, SC",SC,2016-10-31,1210.1800119757484,2016-10
"Athens, GA",GA,2016-10-31,954.556435678562,2016-10
"Lake Havasu City, AZ",AZ,2016-10-31,877.2411108623437,2016-10
"Columbia, MO",MO,2016-10-31,785.2302759836074,2016-10
"Springfield, IL",IL,2016-10-31,758.107258841233,2016-10
"Houma, LA",LA,2016-10-31,,2016-10
"Monroe, LA",LA,2016-10-31,,2016-10
"Elkhart, IN",IN,2016-10-31,,2016-10
"Johnson City, TN",TN,2016-10-31,856.2698860532289,2016-10
"Yuma, AZ",AZ,2016-10-31,,2016-10
"Gainesville, GA",GA,2016-10-31,1046.5933550117898,2016-10
"Jacksonville, NC",NC,2016-10-31,838.7623597939437,2016-10
"Florence, SC",SC,2016-10-31,,2016-10
"Hilo, HI",HI,2016-10-31,,2016-10
"St. Cloud, MN",MN,2016-10-31,868.854727092801,2016-10
"Racine, WI",WI,2016-10-31,,2016-10
"Bend, OR",OR,2016-10-31,1348.3411703863922,2016-10
"Saginaw, MI",MI,2016-10-31,,2016-10
"Warner Robins, GA",GA,2016-10-31,876.511799222353,2016-10
"Terre Haute, IN",IN,2016-10-31,,2016-10
"Torrington, CT",CT,2016-10-31,893.0854153912917,2016-10
"Punta Gorda, FL",FL,2016-10-31,1175.5895442462809,2016-10
"Billings, MT",MT,2016-10-31,882.2526486152451,2016-10
"Redding, CA",CA,2016-10-31,934.9962060545083,2016-10
"Kingston, NY",NY,2016-10-31,1113.950707635737,2016-10
"Panama City, FL",FL,2016-10-31,992.7771209153788,2016-10
"Joplin, MO",MO,2016-10-31,,2016-10
"Dover, DE",DE,2016-10-31,1034.649624739467,2016-10
"El Centro, CA",CA,2016-10-31,,2016-10
"Jackson, TN",TN,2016-10-31,,2016-10
"Yuba City, CA",CA,2016-10-31,1042.2240375717834,2016-10
"Bowling Green, KY",KY,2016-10-31,,2016-10
"St. George, UT",UT,2016-10-31,1172.1031346180368,2016-10
"Muskegon, MI",MI,2016-10-31,,2016-10
"Abilene, TX",TX,2016-10-31,842.0789566932738,2016-10
"Iowa City, IA",IA,2016-10-31,932.3225434298473,2016-10
"Auburn, AL",AL,2016-10-31,997.7279937917597,2016-10
"Midland, TX",TX,2016-10-31,1138.2394488551954,2016-10
"Bloomington, IL",IL,2016-10-31,793.1300012284657,2016-10
"Hattiesburg, MS",MS,2016-10-31,,2016-10
"Oshkosh, WI",WI,2016-10-31,,2016-10
"Eau Claire, WI",WI,2016-10-31,,2016-10
"Greenville, NC",NC,2016-10-31,887.1889560675473,2016-10
"Burlington, NC",NC,2016-10-31,743.1055065536749,2016-10
"Waterloo, IA",IA,2016-10-31,811.0382665247816,2016-10
"Coeur d'Alene, ID",ID,2016-10-31,,2016-10
"East Stroudsburg, PA",PA,2016-10-31,1057.9688772851803,2016-10
"Pueblo, CO",CO,2016-10-31,837.0241004406439,2016-10
"Blacksburg, VA",VA,2016-10-31,,2016-10
"Wausau, WI",WI,2016-10-31,,2016-10
"Kahului, HI",HI,2016-10-31,,2016-10
"Janesville, WI",WI,2016-10-31,,2016-10
"Tupelo, MS",MS,2016-10-31,,2016-10
"Bloomington, IN",IN,2016-10-31,917.9172158483793,2016-10
"Odessa, TX",TX,2016-10-31,,2016-10
"Jackson, MI",MI,2016-10-31,585.7830316464924,2016-10
"State College, PA",PA,2016-10-31,,2016-10
"Sebastian, FL",FL,2016-10-31,1085.4201299629901,2016-10
"Madera, CA",CA,2016-10-31,,2016-10
"Decatur, AL",AL,2016-10-31,,2016-10
"Chambersburg, PA",PA,2016-10-31,792.0874619718959,2016-10
"Vineland, NJ",NJ,2016-10-31,,2016-10
"Idaho Falls, ID",ID,2016-10-31,710.3041394379968,2016-10
"Grand Junction, CO",CO,2016-10-31,915.1965627589296,2016-10
"Elizabethtown, KY",KY,2016-10-31,,2016-10
"Niles, MI",MI,2016-10-31,,2016-10
"Monroe, MI",MI,2016-10-31,,2016-10
"Santa Fe, NM",NM,2016-10-31,1228.5652653971608,2016-10
"Concord, NH",NH,2016-10-31,,2016-10
"Alexandria, LA",LA,2016-10-31,,2016-10
"Traverse City, MI",MI,2016-10-31,,2016-10
"Bangor, ME",ME,2016-10-31,,2016-10
"Homosassa Springs, FL",FL,2016-10-31,888.2134335867387,2016-10
"Hanford, CA",CA,2016-10-31,,2016-10
"Jefferson City, MO",MO,2016-10-31,,2016-10
"Florence, AL",AL,2016-10-31,,2016-10
"Dothan, AL",AL,2016-10-31,,2016-10
"London, KY",KY,2016-10-31,,2016-10
"Albany, GA",GA,2016-10-31,,2016-10
"Ottawa, IL",IL,2016-10-31,,2016-10
"Sioux City, IA",IA,2016-10-31,,2016-10
"Wichita Falls, TX",TX,2016-10-31,690.1553977850426,2016-10
"Texarkana, TX",TX,2016-10-31,,2016-10
"Valdosta, GA",GA,2016-10-31,,2016-10
"Logan, UT",UT,2016-10-31,,2016-10
"Flagstaff, AZ",AZ,2016-10-31,,2016-10
"Rocky Mount, NC",NC,2016-10-31,,2016-10
"Pottsville, PA",PA,2016-10-31,,2016-10
"Dalton, GA",GA,2016-10-31,,2016-10
"Lebanon, PA",PA,2016-10-31,,2016-10
"Morristown, TN",TN,2016-10-31,,2016-10
"Winchester, VA",VA,2016-10-31,1167.359836659627,2016-10
"Wheeling, WV",OH,2016-10-31,,2016-10
"Morgantown, WV",WV,2016-10-31,888.9398385050963,2016-10
"La Crosse, WI",WI,2016-10-31,,2016-10
